Event_Type,Is_Decision,Inning,Half,At_Bat,Score_Deficit,Outs,Third_Base,Second_Base,First_Base,Home_Pitcher,Away_Pitcher,Home_Lineup_1,Away_Lineup_1,Home_Lineup_2,Away_Lineup_2,Home_Lineup_3,Away_Lineup_3,Home_Lineup_4,Away_Lineup_4,Home_Lineup_5,Away_Lineup_5,Home_Lineup_6,Away_Lineup_6,Home_Lineup_7,Away_Lineup_7,Home_Lineup_8,Away_Lineup_8,Home_Lineup_9,Away_Lineup_9,Home_DH,Away_DH,Home_C,Away_C,Home_1B,Away_1B,Home_2B,Away_2B,Home_3B,Away_3B,Home_SS,Away_SS,Home_LF,Away_LF,Home_CF,Away_CF,Home_RF,Away_RF
Groundout,False,1,Top,1,0,0,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Groundout,False,1,Top,2,0,1,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Groundout,False,1,Top,3,0,2,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Groundout,False,1,Bot,4,0,0,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Strikeout,False,1,Bot,5,0,1,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Groundout,False,1,Bot,6,0,2,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Flyout,False,2,Top,7,0,0,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Groundout,False,2,Top,8,0,1,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Strikeout,False,2,Top,9,0,2,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Strikeout,False,2,Bot,10,0,0,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Strikeout,False,2,Bot,11,0,1,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
Groundout,False,2,Bot,12,0,2,,,,572971,621366,656669,678225,456781,668804,621043,457705,593871,663647,666397,656582,668904,682848,680777,680779,670242,678894,572191,675961,593871,457705,680777,682848,456781,656582,666397,678894,668904,663647,621043,675961,656669,668804,572191,678225,670242,680779
